aX,aY,aZ,gX,gY,gZ,target
-4666,101,8724,80,105,16,5
-4841,-1,8490,73,121,25,5
-5077,178,8605,90,117,-3,5
-4839,411,8650,64,71,-29,5
-4789,282,8691,-15,27,-53,5
-4789,282,8691,-57,-3,-52,5
-4788,-23,8573,-57,-3,-52,5
-4721,-324,8511,-31,-6,-37,5
-4710,-323,8557,18,8,-6,5
-4742,-185,8538,48,2,29,5
-4788,-51,8494,53,-12,54,5
-4887,-107,8333,67,-2,61,5
-4919,116,8782,76,15,39,5
-4747,-51,8964,64,38,39,5
-5095,-235,8720,76,64,28,5
-5095,-235,8720,81,50,60,5
-4476,61,8975,65,63,90,5
-4493,-61,8632,-79,-33,108,5
-4808,-81,8508,-78,-42,133,5
-4794,37,8563,-70,-57,152,5
-4887,311,9000,-67,-39,136,5
-5029,337,9597,-69,34,94,5
-4572,568,9774,-135,153,45,5
-4520,409,9786,-280,321,47,5
-4721,38,9218,-400,469,83,5
-4721,38,9218,-400,469,83,5
-4761,-451,12252,-332,-260,190,5
-5727,-2924,8005,225,-328,207,5
-4632,-137,9256,431,-116,183,5
-4948,-390,8475,299,-241,268,5
-5252,108,9052,295,-306,213,5
-4955,76,9128,295,-162,121,5
-4819,177,9067,285,-169,101,5
-5113,222,9254,200,-218,97,5
-5580,832,9444,97,-219,32,5
-5580,832,9444,97,-219,-102,5
-5418,1013,9207,-26,-226,-102,5
-4642,349,9712,-112,-230,-212,5
-4499,-175,9925,-137,-103,-186,5
-4545,-251,9577,-145,47,-97,5
-4906,-195,9326,-135,122,-43,5
-4894,266,9719,-143,171,-29,5
-5064,1154,10078,-276,237,-69,5
-5042,880,9285,-527,291,-172,5
-5219,-330,7951,-657,262,-263,5
-5219,-330,7951,-496,204,-270,5
-4996,-1105,7088,-496,204,-270,5
-4713,-1123,7136,-134,88,-210,5
-4949,-792,7485,105,-59,-122,5
-4904,-437,8439,161,-210,-59,5
-4916,-329,8760,172,-218,-64,5
-4597,-418,8699,160,-120,-46,5
-4482,-465,8761,162,-1,-9,5
-4532,-305,8900,125,74,43,5
-4482,-354,8743,36,77,103,5
-4646,-368,9111,43,10,144,5
-4646,-368,9111,43,10,144,5
-4547,-38,9701,58,91,156,5
-4147,829,9751,-58,194,159,5
-4137,638,5414,-243,389,167,5
-5472,692,10074,3,-264,102,5
-5260,-388,8617,516,-279,-52,5
-5260,-388,8873,426,-219,-141,5
-4858,309,8873,426,-219,-141,5
-5029,-222,9162,281,-387,-106,5
-5148,-19,9605,291,-257,-142,5
-4808,-96,9201,300,-75,-135,5
-4744,-80,9016,304,-72,-81,5
-4782,-391,9087,274,-54,-30,5
-4925,-410,9035,241,-31,11,5
-4992,-296,9078,198,-66,23,5
-4695,-272,8998,125,-139,39,5
-4697,-290,8872,67,-204,77,5
-4697,-290,8872,67,-204,77,5
-4740,51,8781,47,-251,109,5
-4951,309,8892,36,-279,106,5
-4938,452,9154,-3,-279,55,5
-4779,282,9339,-67,-241,-3,5
-4731,168,9406,-111,-175,-37,5
-4500,7,9728,-124,-79,-34,5
-4699,65,9785,-105,70,-32,5
-4865,299,9302,-117,153,-21,5
-4990,293,9062,-158,164,-36,5
-4990,293,9062,-158,164,-36,5
-4642,356,9020,-182,174,-74,5
-4565,294,8946,-273,208,-65,5
-5302,-336,8061,-320,198,-48,5
-5203,-405,7735,-208,101,-58,5
-4820,-285,7975,-51,3,-70,5
-4768,-258,8261,56,-72,-62,5
-4882,-44,8488,88,-127,-57,5
-5099,-111,8493,110,-138,-71,5
-4856,-89,8654,161,-121,-110,5
-4856,-89,8654,161,-121,-110,5
-4893,-63,8854,188,-73,-138,5
-4571,-236,9048,163,-32,-118,5
-4661,-528,9091,165,9,-81,5
-4533,-290,8950,177,48,-44,5
-4582,-100,8888,146,71,-3,5
-4704,5,8852,77,61,13,5
-4613,31,8774,-10,11,26,5
-4767,-157,8693,-56,-23,40,5
-4820,-323,8605,-39,-14,39,5
-4820,-323,8605,-39,-14,39,5
-4743,-331,8590,9,14,39,5
-4725,-244,8630,51,42,49,5
-5103,5,8403,105,44,49,5
-5071,-4,8602,152,13,-2,5
-4650,-142,8992,138,0,-17,5
-4582,-101,8931,113,36,1,5
-4591,81,8884,89,48,44,5
-4724,206,8553,35,22,73,5
-5032,192,8593,-11,-27,67,5
-5032,192,8593,-11,-27,67,5
-4993,160,8606,-28,-53,42,5
-4820,142,8706,-26,-55,28,5
-4922,119,8727,-15,-43,23,5
-4950,120,8687,-1,-37,17,5
-4821,149,8734,8,-38,8,5
-4773,179,8734,-12,-35,9,5
-4827,90,8695,-34,-29,5,5
-4735,20,9073,-46,23,-74,5
-4113,20,9080,-106,20,-38,5
-4843,87,9212,-129,50,-11,5
-4804,156,8851,-162,76,-8,5
-4549,99,8785,-177,65,-15,5
-4789,-175,8440,-155,81,6,5
-4789,-175,8132,-69,69,23,5
-4743,-210,8132,-69,69,23,5
-4703,-171,8292,1,25,37,5
-5023,-66,8472,35,3,53,5
-4788,-35,8603,43,-18,58,5
-4790,90,8773,1,-37,73,5
-4673,15,8934,-65,-23,70,5
-4423,-112,8982,-144,-6,104,5
-4811,-252,8770,-171,16,124,5
-4890,-144,8706,-153,37,135,5
-4908,3,8652,-131,57,122,5
-4908,3,8652,-131,57,122,5
-4747,205,8803,-145,31,108,5
-5046,-35,8597,-142,4,103,5
-4918,-22,8645,-128,-15,92,5
-4717,-120,8846,-109,0,81,5
-4445,-19,9078,-131,28,104,5
-4798,-149,8855,-149,80,147,5
-4895,-13,8866,-166,105,163,5
-4725,291,9371,-180,132,151,5
-4719,84,9473,-171,198,178,5
-4719,84,9473,-171,198,178,5
-4764,514,9133,-180,301,162,5
-4962,301,8762,-249,383,145,5
-5265,-162,8469,-285,412,137,5
-5230,-84,8218,-265,378,127,5
-5167,-92,7981,-284,300,127,5
-6040,-406,8152,-30,-221,196,5
-5980,-1645,7334,277,-326,162,5
-4869,242,8926,351,-260,99,5
-4750,137,8957,209,-337,122,5
-4750,137,8957,209,-337,122,5
-5033,-133,8969,163,-304,101,5
-4957,-95,8909,191,-160,84,5
-4752,-62,8910,211,-156,112,5
-4817,-77,9151,155,-189,144,5
-5022,104,9562,84,-146,136,5
-5468,604,9698,-7,-95,72,5
-5383,978,9431,-103,-61,-55,5
-5120,656,9058,-174,-40,-172,5
-4796,27,9047,-176,12,-236,5
-4796,27,9047,-176,12,-236,5
-4297,-385,9156,-149,102,-205,5
-4621,-425,9164,-151,185,-85,5
-5556,-382,8299,-166,188,-10,5
-5182,-443,8122,-134,83,1,5
-4837,-461,8114,-69,-31,18,5
-5024,-372,8264,56,-90,11,5
-4965,38,8516,130,-133,16,5
-5105,86,8617,142,-141,-8,5
-4872,178,8684,121,-130,-35,5
-4872,178,8684,121,-130,-35,5
-4670,165,8725,67,-102,-24,5
-4788,53,8678,23,-62,-2,5
-4864,4,8560,10,-28,11,5
-4882,-53,8563,-3,-14,18,5
-4905,-96,8612,-4,-3,18,5
-4776,-133,8560,-1,-6,29,5
-4817,-291,8534,12,-12,48,5
-4758,-105,9022,58,14,57,5
-4695,64,9662,64,109,60,5
-4695,64,9662,64,224,84,5
-4353,384,10246,-12,224,84,5
-4441,760,9281,-198,444,125,5
-8282,-848,-2402,-340,475,124,5
-6232,-1813,7177,93,-160,-48,5
-4392,-21,9311,538,-244,-79,5
-4358,-655,8815,482,-262,64,5
-5108,8,9190,424,-288,117,5
-5207,343,9280,357,-171,64,5
-4911,181,8925,285,-145,42,5
-4911,181,8925,216,-165,40,5
-5010,223,9000,216,-165,40,5
-4859,147,9029,145,-161,64,5
-5125,592,9071,91,-145,59,5
-5217,1079,9114,12,-160,-18,5
-5172,882,8932,-64,-200,-131,5
-4790,521,8872,-91,-228,-216,5
-4660,-55,9043,-81,-205,-233,5
-4517,-364,9236,-62,-159,-173,5
-4764,-391,9269,-61,-86,-95,5
-4764,-391,9269,-95,-44,-10,5
-4637,-265,9049,-95,-44,-10,5
-4863,-212,8868,-117,-34,38,5
-4911,-258,8967,-104,-45,65,5
-4997,181,9114,-88,-55,61,5
-5140,552,9373,-100,-34,0,5
-5148,660,9250,-133,3,-105,5
-4992,850,9261,-205,28,-203,5
-4906,-77,8595,-288,78,-276,5
-4779,-308,8727,210,-113,-113,5
-4706,-122,8959,215,-122,-98,5
-4706,-122,8959,215,-122,-98,5
-4601,-165,8986,178,-61,-81,5
-4387,-77,9059,137,-4,-40,5
-4470,-62,8946,77,36,12,5
-4681,-77,8925,36,48,47,5
-4809,-147,8952,35,65,55,5
-4804,7,8409,179,103,23,5
-4733,-9,8434,162,56,13,5
-4840,-87,8435,120,10,19,5
-4889,-211,8316,109,-28,26,5
-5078,-114,8571,141,-20,-10,5
-4701,57,8775,156,-10,-12,5
-4710,184,8980,124,-4,-1,5
-4710,184,8980,124,-4,-1,5
-4805,181,9147,88,-22,10,5
-5071,59,9245,100,12,-9,5
-4551,235,8994,92,64,0,5
-4634,235,8858,39,104,36,5
-5056,172,8601,0,69,64,5
-5129,223,8480,-14,4,52,5
-4998,276,8514,-21,-39,25,5
-4918,168,8410,-12,-39,6,5
-5085,295,8555,8,-29,-34,5
-5085,295,8555,8,-29,-34,5
-4783,156,8593,26,-45,-28,5
-5032,84,8687,23,-51,-17,5
-4817,29,8818,31,-61,-12,5
-4746,89,8975,7,-31,0,5
-4794,-17,8863,-23,3,15,5
-4772,-10,8749,-19,0,34,5
-4804,-7,8746,-6,-11,53,5
-4890,23,8682,23,-2,62,5
-4954,154,8551,55,14,59,5
-4954,154,8551,55,14,59,5
-4967,267,8488,65,9,47,5
-4985,226,8443,71,-10,34,5
-4890,98,8501,86,-23,12,5
-4713,211,8447,80,-43,16,5
-4948,186,8417,51,-78,17,5
-5008,145,8602,44,-117,5,5
-4810,32,8932,43,-120,-10,5
-4833,77,8836,28,-92,-3,5
-4707,22,8729,21,-72,4,5
-4707,22,8729,21,-72,4,5
-4742,86,8712,21,-69,21,5
-4816,122,8645,23,-83,39,5
-4803,129,8601,29,-101,52,5
-4941,130,8758,59,-98,53,5
-4832,180,8646,89,-87,54,5
-4911,229,8702,106,-83,51,5
-5205,267,8683,134,-70,43,5
-4791,277,9126,151,-48,25,5
-4853,323,9393,117,-24,23,5
-4853,323,9393,48,-5,21,5
-4867,273,9323,48,-5,21,5
-4883,265,9062,-12,-12,7,5
-4758,254,9127,-53,-45,4,5
-4789,145,9064,-73,-50,15,5
-4829,157,9066,-59,-38,28,5
-4872,253,8952,-46,-17,36,5
-4892,244,8699,-40,0,32,5
-4901,273,8512,-34,-4,28,5
-4882,260,8517,-21,-22,28,5
-4882,260,8517,-10,-26,24,5
-4861,244,8623,-10,-26,24,5
-4883,256,8792,0,-14,17,5
-4841,251,8828,6,-4,1,5
-4765,256,8992,11,-4,-6,5
-4783,122,8971,13,12,-1,5
-4744,75,8916,19,23,13,5
-4770,108,8827,18,35,31,5
-4804,168,8709,8,30,47,5
-4905,223,8671,-11,3,50,5
-4905,223,8708,-35,-28,44,5
-4886,254,8708,-35,-28,44,5
-4859,198,8624,-37,-27,36,5
-4820,221,8569,-21,-14,32,5
-4889,321,8567,-3,-16,25,5
-4919,364,8708,-1,-41,9,5
-4887,272,8804,-14,-57,-11,5
-4729,102,8756,-20,-48,-22,5
-4671,98,8718,-16,-21,-12,5
-4773,87,8630,1,-16,4,5
-4899,180,8749,22,-33,11,5
-4899,180,8749,22,-33,11,5
-4904,224,8906,10,-51,-2,5
-4773,169,8891,-25,-50,-16,5
-4715,38,8713,-47,-36,-14,5
-4738,39,8664,-43,-39,0,5
-4817,59,8851,-38,-59,20,5
-4731,95,8888,-50,-62,34,5
-4694,112,8762,-69,-36,42,5
-4768,131,8535,-74,-6,53,5
-4807,144,8580,-42,-14,57,5
-4807,144,8580,-42,-14,57,5
-4960,336,8828,-6,-55,46,5
-4995,415,8998,-15,-72,22,5
-4827,281,8988,-43,-54,-5,5
-4756,189,8781,-61,-17,-18,5
-4805,66,8616,-50,-1,-10,5
-4779,5,8612,-5,-12,6,5
-4731,-25,8746,38,-17,23,5
-4683,95,8839,125,-8,60,5
-5006,358,8866,102,-5,65,5
-5075,581,9036,22,-48,29,5
-4791,387,8991,-65,-68,-15,5
-4762,119,8780,-89,-49,-28,5
-4761,75,8591,-60,-29,-14,5
-4789,22,8608,-14,-32,5,5
-4837,131,8679,18,-51,18,5
-5521,880,9759,-35,-4,31,5
-5493,1052,9412,-115,44,-128,5
-4638,1289,9573,-260,80,-274,5
-4817,-183,8877,-428,130,-303,5
-5270,-510,8137,-414,96,-265,5
-5270,-510,8137,-414,96,-265,5
-5330,-793,7741,-227,20,-247,5
-4784,-415,8291,-46,-88,-191,5
-4649,-195,8541,14,-149,-120,5
-4917,-173,8557,21,-149,-67,5
-4930,-275,8568,47,-91,-57,5
-4734,-337,8492,78,-7,-51,5
-4700,-344,8589,118,75,-51,5
-4543,-345,8566,103,114,-15,5
-4679,-361,8505,67,79,23,5
-4679,-361,8505,67,79,23,5
-4875,-387,8402,47,19,50,5
-4626,-431,8593,40,-18,70,5
-4537,-352,8864,33,0,111,5
-4261,-378,9239,7,67,168,5
-4333,-96,9616,-26,200,250,5
-4704,-196,9988,-53,363,307,5
-4772,684,9795,-114,515,298,5
-9085,1168,6370,192,-172,334,5
-5469,-879,8068,510,-280,98,5
-5469,-879,8068,604,-159,-111,5
-5757,735,9223,604,-159,-111,5
-5006,89,8411,369,-427,-77,5
-5224,195,9491,315,-447,-160,5
-4985,126,9253,343,-224,-207,5
-5077,-46,8994,397,-144,-189,5
-4707,-95,9022,400,-115,-166,5
-4481,-509,9104,362,-70,-103,5
-4481,-702,9134,299,-36,-1,5
-4658,-717,9025,231,-64,111,5
-4658,-717,9025,231,-64,111,5
-4671,-411,9090,174,-127,194,5
-4845,166,9235,133,-145,232,5
-5021,835,9678,72,-135,215,5
-5284,1292,10053,-58,-90,116,5
-5187,1076,9832,-229,-18,-26,5
-4835,470,9297,-368,28,-115,5
-4671,118,8997,-425,46,-111,5
-4666,-98,8679,-394,59,-50,5
-4888,-22,8762,-288,64,20,5
-4888,-22,8762,-288,122,48,5
-5085,192,9059,-197,122,48,5
-5375,489,8769,-171,204,25,5
-5234,637,8445,-225,220,-38,5
-4934,32,7978,-296,180,-82,5
-5297,-355,7339,-268,94,-67,5
-5117,-549,7397,-95,-19,-48,5
-4889,-415,8352,86,-111,-29,5
-4865,72,8910,133,-149,-10,5
-5085,105,9013,90,-155,-28,5
-5085,105,9013,59,-147,-70,5
-5046,-8,8868,59,-147,-70,5
-4780,-216,8860,45,-112,-83,5
-4668,-527,8766,51,-54,-51,5
-4724,-391,8750,78,-17,-10,5
-4876,-177,8813,86,-7,25,5
-4975,-68,8647,87,4,39,5
-5054,-165,8432,117,27,32,5
-4922,174,8519,152,22,8,5
-4898,184,8487,152,9,-1,5
-4898,184,8487,122,-46,-9,5
-4840,173,8498,122,-46,-9,5
-4865,132,8650,85,-102,-16,5
-4919,13,8711,57,-114,-28,5
-4877,-72,8776,49,-83,-37,5
-4800,-160,8834,51,-41,-28,5
-4662,-169,8721,60,-6,-3,5
-5187,-155,8640,138,47,-39,5
-4679,88,8693,163,47,-26,5
-4929,101,8638,169,34,-18,5
-4995,124,8502,185,3,-12,5
-4995,124,8502,185,3,-12,5
-4928,281,8645,193,-18,-21,5
-4884,387,8770,175,-21,-22,5
-5012,354,8764,136,-19,-21,5
-5066,350,8706,79,-56,-23,5
-4985,350,8713,29,-98,-42,5
-4980,3,8646,37,-84,-70,5
-4706,162,8849,43,-59,-51,5
-4928,90,8938,34,-38,-27,5
-4990,132,8688,23,-32,-23,5
-4990,132,8688,23,-32,-23,5
-4932,104,8475,20,-46,-36,5
-4834,26,8469,30,-65,-40,5
-5008,-3,8587,78,-62,-58,5
-4784,3,8551,114,-65,-43,5
-5016,190,8733,133,-56,-59,5
-4789,185,8606,128,-57,-60,5
-4685,195,8657,89,-100,-31,5
-4837,183,8859,51,-149,-1,5
-4910,163,8793,21,-163,3,5
-4910,163,8793,21,-163,3,5
-4811,90,8703,11,-142,4,5
-4907,198,8662,21,-114,0,5
-4968,195,8628,34,-120,-14,5
-4856,173,8679,42,-136,-34,5
-4768,112,8653,43,-131,-46,5
-4652,98,8560,51,-120,-44,5
-4856,175,8695,73,-112,-59,5
-5026,150,8798,-65,1,-29,5
-4826,166,8848,-86,-10,-21,5
-5065,275,9038,-113,21,-64,5
-4874,228,8797,-185,54,-103,5
-4622,63,8816,-258,37,-89,5
-4920,-367,8568,-243,39,-66,5
-4811,-370,8447,-185,47,-23,5
-4811,-370,8447,-185,61,6,5
-4907,-516,8274,-102,61,6,5
-4895,-349,8191,-28,68,33,5
-4564,-189,8413,-12,25,71,5
-4864,-212,8494,-36,-34,105,5
-5115,-217,8476,-52,-45,100,5
-4983,-191,8553,-52,-23,69,5
-4924,-177,8550,-36,7,45,5
-4895,-138,8583,3,7,43,5
-4985,77,8767,25,-22,39,5
-4985,77,8767,-24,-59,44,5
-4835,87,8857,-24,-59,44,5
-4560,126,9081,-117,-87,51,5
-4723,-123,9243,-188,-47,68,5
-4800,114,9146,-233,17,93,5
-4923,-49,9036,-284,98,115,5
-4990,-179,8956,-299,162,117,5
-4563,-375,9072,-301,209,147,5
-4677,-508,9187,-280,274,213,5
-4777,-45,9241,-255,369,262,5
-4777,-45,9241,-290,448,265,5
-4999,520,8726,-290,448,265,5
-5651,411,8252,-318,453,211,5
-7012,157,8157,48,-235,163,5
-6412,-1211,7452,317,-301,43,5
-4929,613,9304,280,-257,-74,5
-5071,52,8933,37,-396,-56,5
-5026,-285,9055,-41,-348,-73,5
-5108,-342,8839,36,-159,-77,5
-4834,-403,8842,147,-100,-22,5
-4881,-403,9007,156,-81,32,5
-4881,-373,9007,156,-81,32,5
-4947,-457,9203,105,-47,59,5
-4892,-289,9373,20,-25,67,5
-5163,-101,9139,-65,-18,54,5
-5459,648,8898,-98,-25,-34,5
-5502,687,9079,-132,-31,-173,5
-4518,570,9920,-263,70,-273,5
-5475,-421,8909,-437,183,-307,5
-5426,-1331,7747,-436,125,-298,5
-4829,-1412,7881,-211,-10,-244,5
-4829,-1412,7881,-211,-10,-244,5
-4447,-1168,8348,20,-100,-114,5
-4687,-866,8435,138,-138,28,5
-5156,-520,8595,226,-102,94,5
-5197,-380,8557,297,-7,81,5
-4876,-303,8572,312,87,63,5
-4545,-228,8508,227,150,81,5
-4686,-263,8392,116,128,128,5
-4856,-118,8343,50,61,167,5
-5132,9,8270,17,-5,150,5
-5132,9,8270,17,-5,150,5
-5144,129,8405,3,-43,97,5
-4997,25,8498,-4,-46,51,5
-4972,46,8303,-17,-49,23,5
-4956,-198,8184,-22,-85,19,5
-4834,-332,8566,6,-101,30,5
-4134,-277,9749,39,10,76,5
-4124,93,9745,-40,219,186,5
-6683,135,10701,287,-274,254,5
-4762,-747,9154,610,-199,179,5
-4762,-747,9154,610,-199,179,5
-5477,361,9486,583,-23,87,5
-5172,337,9268,394,-175,84,5
-5330,288,9689,304,-145,-18,5
-4937,33,9302,223,19,-54,5
-5004,14,8971,180,6,-14,5
-5036,28,8805,116,-60,17,5
-4935,-20,8811,46,-87,36,5
-5040,-163,8700,1,-108,55,5
-5054,-128,8784,-5,-117,72,5
-5054,-128,8784,-5,-117,72,5
-4944,-89,8622,23,-107,88,5
-4895,-83,8699,39,-116,115,5
-5129,111,8833,35,-121,130,5
-4996,254,8860,3,-121,108,5
-5133,195,8955,-28,-105,75,5
-5071,-20,8699,-36,-71,53,5
-4943,13,8589,-24,-81,56,5
-5018,303,8688,-20,-123,47,5
-5117,660,8878,-65,-171,10,5
-5117,660,8878,-65,-171,10,5
-5206,677,9064,-144,-177,-76,5
-5102,285,9286,-205,-122,-161,5
-4880,650,9494,-277,-14,-218,5
-5032,82,8726,-388,55,-234,5
-4900,-540,7813,-362,18,-236,5
-4792,-926,7529,-153,-53,-199,5
-4834,-748,7734,155,-114,-141,5
-5123,-325,8324,375,-156,-125,5
-4776,-70,8915,426,-193,-122,5
-4776,-70,8915,376,-167,-116,5
-4699,-26,9166,376,-167,-116,5
-4567,22,9131,286,-113,-86,5
-4621,47,9099,186,-59,-42,5
-4941,-125,8870,102,-14,-18,5
-4882,-217,8961,84,0,-21,5
-5033,-332,7963,-56,53,-18,5
-4917,-293,8146,-10,11,-9,5
-4486,-128,8407,-13,-34,19,5
-5193,-71,8390,-25,-71,28,5
-4907,-16,8846,-36,-76,0,5
-4889,-15,8801,-82,-43,-21,5
-4800,-175,8819,-119,-21,-26,5
-4881,-223,8848,-106,-9,-10,5
-4881,-223,8848,-67,17,2,5
-4765,-192,8971,-67,17,2,5
-4962,-256,8597,-50,50,10,5
-4981,-350,8518,-45,65,10,5
-4981,-337,8431,-37,42,16,5
-4882,-235,8356,-39,4,29,5
-4941,-266,8471,-34,-16,40,5
-4954,-183,8654,-11,-11,36,5
-4801,-206,8731,3,6,37,5
-4887,68,8842,17,29,45,5
-4887,68,8842,-39,34,72,5
-4488,382,9013,-39,34,72,5
-5209,326,8900,-92,46,47,5
-5123,82,8505,-128,70,31,5
-5270,-175,8377,-135,79,0,5
-5235,-551,8444,-103,84,-13,5
-4917,-831,8925,-40,116,3,5
-4170,-118,9255,-47,173,65,5
-3625,209,3676,-243,217,178,5
-4758,-478,10333,-210,-241,249,5
-5424,-704,9796,325,-354,230,5
-5424,-704,9796,325,-354,230,5
-4913,111,9275,328,-243,140,5
-4908,-81,9446,115,-291,89,5
-5054,-128,9689,89,-220,36,5
-5164,-329,9198,153,-98,27,5
-4738,-233,9180,194,-87,44,5
-5096,-283,8928,169,-101,78,5
-5154,-98,8866,129,-82,73,5
-5309,272,9010,61,-113,38,5
-5109,232,9212,-24,-139,-20,5
-5109,232,9212,-24,-117,-92,5
-5215,192,9007,-77,-117,-92,5
-4875,80,9224,-73,-81,-149,5
-4895,199,9495,-65,-1,-171,5
-4540,818,9639,-202,69,-178,5
-4910,117,9324,-415,81,-185,5
-5371,-559,8793,-489,64,-183,5
-5149,-972,7975,-399,65,-181,5
-4667,-1123,7907,-199,21,-118,5
-4679,-618,8049,-29,-27,-36,5
-4679,-618,8049,-29,-27,-36,5
-4969,-441,8111,50,-78,19,5
-5193,-384,8261,98,-121,21,5
-4809,-325,8712,124,-106,-2,5
-4411,-308,8971,94,-15,24,5
-4633,-409,8621,37,65,62,5
-4850,-439,8415,9,72,84,5
-4715,-390,8468,-10,35,88,5
-4681,-267,8731,-17,13,93,5
-4758,-320,9111,2,44,87,5
-4758,-320,9111,2,44,87,5
-4493,-293,10030,39,180,95,5
-4344,156,10057,-51,351,129,5
-4332,429,9304,-257,536,178,5
-8130,-2215,-4577,-342,626,219,5
-6509,-2094,6458,-3,-69,137,5
-4487,102,9275,482,-259,91,5
-4588,-571,8203,415,-274,189,5
-5292,-165,8925,339,-350,191,5
-5340,92,9193,343,-246,106,5
-5340,92,9193,343,-246,106,5
-5084,-41,8937,346,-161,62,5
-5076,1,8859,316,-164,51,5
-5040,-126,8831,271,-195,48,5
-4998,-82,8976,211,-211,40,5
-4889,2,8993,167,-231,37,5
-4728,75,8941,152,-251,42,5
-4898,163,9016,149,-247,50,5
-5008,223,9308,117,-232,42,5
-4990,436,9840,33,-183,14,5
-4990,436,9840,-103,-83,-43,5
-5078,602,9822,-103,-83,-43,5
-4704,392,9601,-255,-45,-82,5
-4722,-44,9804,-328,6,-84,5
-4942,-226,9302,-327,82,-67,5
-5192,31,8801,-287,102,-63,5
-5410,476,8536,-260,108,-120,5
-4953,87,7932,-263,75,-192,5
-5014,-490,7692,-160,-19,-215,5
-4855,-581,7889,2,-84,-196,5
-4855,-581,7889,143,-145,-144,5
-4642,-664,8122,143,-145,-144,5
-4938,-415,8632,245,-156,-106,5
-4902,-21,9037,274,-123,-83,5
-4813,14,9079,254,-80,-105,5
-4637,-84,9122,199,-26,-114,5
-4386,-242,9270,125,32,-73,5
-4380,-349,8918,51,69,4,5
-4614,-437,8665,29,63,69,5
-4820,-368,8632,52,49,90,5
-4820,-368,8632,65,53,99,5
-4796,-239,8663,65,53,99,5
-4874,-337,8457,80,58,100,5
-4960,-139,8484,109,38,89,5
-4967,-156,8358,140,7,62,5
-4667,-49,8786,-143,80,-68,5
-4734,-101,8676,-130,80,-68,5
-4510,-355,8420,-103,76,-36,5
-4639,-138,8195,-70,40,27,5
-5368,-342,8035,-25,-11,21,5
-4938,-195,8365,58,-69,-1,5
-4686,-39,8721,94,-65,-7,5
-4861,-88,8712,65,-24,-12,5
-4984,-116,8605,38,-6,-21,5
-4779,-154,8644,21,-25,-31,5
-4779,-154,8644,-12,-35,-32,5
-4713,-108,8683,-12,-35,-32,5
-4825,-104,8758,-57,-46,-26,5
-4851,-124,8849,-82,-59,-21,5
-4856,-75,9061,-82,-54,-15,5
-4548,-11,8916,-100,-23,10,5
-5118,-183,8486,-98,15,8,5
-4900,-192,8456,-36,24,-7,5
-4868,-195,8641,20,17,-15,5
-4797,-222,8510,35,4,1,5
-4797,-222,8510,42,-28,20,5
-4911,-254,8483,42,-28,20,5
-4577,-104,8726,23,-70,54,5
-5032,-137,8617,12,-86,54,5
-4493,-9,9017,-4,-74,67,5
-4963,45,8697,-60,-47,73,5
-4667,34,8678,-91,-72,90,5
-5028,-139,8463,-71,-81,82,5
-5064,-37,8591,-10,-79,61,5
-4835,235,8889,42,-38,33,5
-4890,345,9061,53,21,12,5
-4890,345,9061,53,21,12,5
-4835,360,9219,40,78,-4,5
-4281,-16,9958,-10,155,28,5
-3967,-270,10311,-106,292,133,5
-4524,-266,9722,-248,436,210,5
-8421,-2032,-4724,-185,185,304,5
-6495,-2921,5833,132,-136,226,5
-4783,1141,10088,510,-181,145,5
-4841,-293,8366,268,-339,185,5
-4941,68,9247,185,-451,141,5
-4941,68,9247,185,-451,141,5
-5210,301,9353,246,-243,54,5
-4906,289,9075,292,-138,18,5
-5024,272,9134,243,-172,4,5
-4905,-9,9288,65,-169,-26,5
-4847,698,10382,-111,40,45,5
-4847,698,10382,-111,40,45,5
-5062,886,10699,-249,160,-28,5
-4680,1359,10293,-472,280,-125,5
-4433,47,8475,-717,368,-177,5
-5219,-813,6859,-659,280,-165,5
-4989,-714,6429,-309,131,-67,5
-4918,-538,7162,84,-80,-4,5
-5126,83,8373,263,-258,39,5
-5084,454,9177,218,-274,18,5
-4770,315,8953,85,-193,-17,5
-4770,315,8953,85,-193,-17,5
-4784,5,8511,25,-46,-39,5
-4694,-196,8441,15,51,-24,5
-4502,-302,8757,9,67,15,5
-4497,-326,9019,-31,48,64,5
-4559,-385,8963,-83,45,100,5
-4567,-473,8780,-86,61,126,5
-4430,-404,9129,-12,113,157,5
-4240,166,9694,48,219,194,5
-4551,284,9919,21,368,222,5
-4551,284,9919,21,368,222,5
-4316,886,9365,-92,551,230,5
-5196,825,8493,-226,663,193,5
-7702,468,7959,-12,-224,204,5
-5740,-1801,7896,336,-351,-5,5
-4610,836,9850,378,-279,-126,5
-4923,-448,8464,149,-450,-21,5
-5096,-65,9317,152,-387,-53,5
-5081,148,9247,235,-145,-95,5
-5051,181,9064,283,-95,-98,5
-5051,181,9064,283,-95,-97,5
-4846,-65,9195,213,-135,-97,5
-4612,-474,9343,89,-160,-70,5
-4479,-653,9255,-20,-161,2,5
-4572,-437,9122,-58,-152,94,5
-4791,-205,8991,-19,-145,153,5
-4929,102,9007,31,-116,164,5
-4942,319,9085,54,-67,136,5
-5084,372,9123,37,-28,97,5
-5158,179,9622,16,27,43,5
-5158,179,9622,-58,87,34,5
-4761,233,9510,-58,87,34,5
-5066,246,9403,-144,122,27,5
-5211,376,9219,-207,144,-3,5
-4977,720,8974,-293,138,-45,5
-5033,-8,8340,-322,135,-97,5
