-4762,244,8926,-30,44,4,5
-4668,200,8707,-28,71,-4,5
-4833,174,8364,-4,78,5,5
-4938,306,8376,31,43,-2,5
-4832,267,8584,42,0,-15,5
-4870,244,8638,29,-20,-22,5
-4870,244,8638,29,-20,-22,5
-4804,250,8638,11,-35,-30,5
-4777,210,8679,-3,-39,-38,5
-4734,171,8766,-10,-40,-38,5
-4764,84,8744,-17,-38,-34,5
-4776,-56,8711,-15,-40,-24,5
-4764,-57,8770,2,-39,-11,5
-4839,38,8848,21,-29,-4,5
-4807,-1,8941,20,-7,-6,5
-4767,-75,9005,17,25,-2,5
-4767,-75,9005,17,25,-2,5
-4737,-72,8739,17,60,13,5
-4790,82,8541,21,44,39,5
-4973,198,8561,26,-11,38,5
-4941,319,8748,28,-67,12,5
-4913,355,8891,10,-86,-24,5
-4835,173,8885,-10,-83,-50,5
-4764,37,8834,-20,-72,-48,5
-4755,-15,8805,-12,-53,-29,5
-4835,-27,8727,1,-26,-6,5
-4835,-27,8727,1,-26,9,5
-4857,31,8639,26,-20,16,5
-4919,93,8572,26,-20,16,5
-4898,141,8669,43,-40,23,5
-4953,193,8773,64,-48,15,5
-4937,271,8863,80,-42,3,5
-4951,269,8847,81,-37,-9,5
-4957,311,8868,70,-57,-21,5
-4966,290,9121,42,-68,-34,5
-4859,125,9072,10,-50,-46,5
-4859,125,9072,-14,-25,-53,5
-4811,181,8946,-14,-25,-53,5
-4929,78,8790,-30,-12,-52,5
-4861,14,8798,-40,-22,-60,5
-4676,-123,8815,-53,-21,-56,5
-4715,-267,8577,-36,-1,-41,5
-4716,-267,8505,18,9,-23,5
-4692,-202,8650,65,14,-4,5
-4695,-43,8713,78,16,6,5
-4713,46,8667,57,2,7,5
-4713,46,8667,29,-17,-1,5
-4723,78,8732,29,-17,-1,5
-4777,15,8865,-7,-21,-14,5
-4643,-45,8985,-33,-6,-25,5
-4662,55,9131,-61,26,-38,5
-4614,-19,8762,-86,52,-64,5
-4453,-241,8483,-82,43,-67,5
-4450,-370,8275,-30,17,-37,5
-4578,-415,8252,59,-6,-1,5
-4607,-137,8592,125,-27,20,5
-4607,-137,8729,119,-31,24,5
-4600,61,8729,119,-31,24,5
-4668,151,8616,72,-36,15,5
-4643,125,8641,35,-50,8,5
-4590,169,8807,14,-57,-3,5
-4491,126,8920,-7,-51,-13,5
-4405,62,8915,-26,-49,-8,5
-4583,-39,8916,-25,-51,7,5
-4638,78,9119,-10,-54,4,5
-4557,0,9029,-36,-42,9,5
-4557,-252,8774,-43,-37,43,5
-4557,-252,8774,-43,-37,43,5
-4681,-98,8723,-14,-12,86,5
-4907,-2,8567,7,-21,106,5
