aX,aY,aZ,gX,gY,gZ,target
-2569,-3480,8729,-4,-177,-504,2
-2283,-4322,8952,-6,-171,-489,2
-2115,-4986,8982,10,-125,-375,2
-2005,-5400,8874,18,-76,-177,2
-2175,-5551,8543,26,-40,59,2
-2514,-4579,8299,40,-67,246,2
-2699,-3438,8373,10,-163,341,2
-2892,-2907,8639,-26,-254,343,2
-2884,-2846,9102,-44,-267,296,2
-2884,-2846,9102,-44,-267,296,2
-3005,-3372,9028,-42,-215,259,2
-2930,-3771,9047,-14,-171,275,2
-2932,-4000,9081,-6,-169,345,2
-3109,-3762,9043,-49,-205,430,2
-2997,-3626,8904,-105,-249,494,2
-2927,-3596,9046,-112,-260,557,2
-3001,-3242,9184,-135,-261,607,2
-3049,-3188,9245,-183,-269,648,2
-3108,-3168,9086,-235,-280,678,2
-3108,-3168,9086,-235,-280,699,2
-3116,-3194,9151,-256,-307,699,2
-3024,-3421,9125,-287,-324,734,2
-3116,-3668,9049,-295,-339,786,2
-2691,-3540,9366,-323,-351,866,2
-2585,-3458,9510,-417,-357,1004,2
-2694,-3483,9420,-508,-357,1149,2
-2646,-3595,9399,-564,-351,1280,2
-2697,-3638,9200,-588,-345,1405,2
-2610,-3693,9042,-561,-343,1524,2
-2610,-3693,9042,-497,-332,1650,2
-2573,-3952,8980,-497,-332,1650,2
-2470,-4097,9054,-421,-299,1797,2
-2306,-4110,9107,-348,-255,1968,2
-2176,-3671,9254,-282,-203,2151,2
-1953,-3168,9462,-285,-145,2329,2
-2431,-2615,9403,-330,-86,2469,2
-3083,-1889,9311,-395,-76,2506,2
-3637,-1523,9267,-488,-139,2428,2
-3241,-1732,9510,-540,-222,2298,2
-3241,-1732,9510,-556,-242,2210,2
-3006,-1663,9698,-556,-242,2210,2
-3363,-1367,9603,-556,-222,2136,2
-3707,-1393,9280,-532,-215,2045,2
-3932,-1597,8951,-454,-227,1925,2
-3731,-2002,8919,-343,-202,1829,2
-3416,-2304,8830,-233,-134,1825,2
-3712,-2109,8784,-156,-98,1869,2
-4171,-1672,8870,-86,-114,1852,2
-3882,-1400,9001,-53,-118,1797,2
-3882,-1400,9200,-72,-91,1750,2
-3766,-1208,9200,-72,-91,1750,2
-3944,-869,9425,-99,-47,1701,2
-4247,-685,9292,-127,-12,1626,2
-4046,-457,9065,3,-14,-13,2
-4028,-515,9123,7,-21,-14,2
-4028,-516,9145,10,-21,-9,2
-4028,-516,9145,10,-21,-9,2
-4110,-410,9105,10,-28,-8,2
-4077,-346,9224,1,-41,-17,2
-4059,-351,9238,-3,-42,-31,2
-4043,-394,9254,-1,-31,-40,2
-4043,-416,9231,8,-18,-43,2
-4042,-357,9250,20,-5,-40,2
-4055,-251,9308,29,3,-40,2
-4155,-100,9323,28,11,-54,2
-4198,9,9269,15,12,-84,2
-4198,9,9269,15,12,-84,2
-4284,94,9236,7,3,-124,2
-4273,131,9292,4,-7,-166,2
-4200,130,9323,15,4,-200,2
-4284,508,9536,40,29,-244,2
-4526,1198,9826,52,67,-331,2
-4869,1757,9950,51,131,-515,2
-4857,1690,9979,70,219,-764,2
-4564,1671,9974,101,321,-1001,2
-4862,2184,9872,120,410,-1232,2
-4862,2184,9872,120,410,-1232,2
-5175,2195,9454,86,428,-1530,2
-5150,3299,9818,84,429,-1910,2
-5715,4258,9644,47,469,-2378,2
-5401,4084,9358,31,506,-2951,2
-4376,2891,9355,22,582,-3427,2
-4131,1670,8487,25,612,-3722,2
-3767,333,7718,104,559,-3899,2
-3574,1159,8085,265,466,-4010,2
-4149,2574,8526,361,357,-4188,2
-4149,2574,8526,361,357,-4188,2
-3558,3064,9566,398,337,-4513,2
-2933,2007,10364,352,500,-4824,2
-2221,-597,10072,310,754,-4987,2
-1647,-4437,8950,413,979,-4908,2
-880,-7198,8226,626,1071,-4410,2
-1333,-7380,8382,869,985,-3677,2
-2177,-5870,8641,813,701,-3027,2
-2407,-5438,8669,520,393,-2598,2
-2120,-5212,8781,252,156,-2326,2
-2120,-5212,8781,252,156,-2326,2
-1907,-4845,8778,117,40,-2100,2
-1731,-4744,8715,65,-6,-1894,2
-1787,-5121,8630,50,-28,-1692,2
-1780,-5483,8623,65,-33,-1492,2
-1639,-5773,8632,144,-21,-1257,2
-1855,-5667,8685,262,42,-993,2
-2237,-5139,8577,365,97,-772,2
-2317,-4564,8825,426,111,-646,2
-2414,-4437,8750,431,118,-555,2
-2603,-4402,8495,277,17,-392,2
-2514,-4618,8401,165,-81,-312,2
-2467,-4906,8298,74,-165,-194,2
-2373,-4992,8435,4,-216,-48,2
-2455,-4584,8672,-52,-234,107,2
-2683,-4000,8701,-90,-227,212,2
-2794,-3787,8718,-91,-196,256,2
-3098,-3436,8568,-53,-157,257,2
-3098,-3436,8568,-20,-166,218,2
-3163,-3358,8549,-20,-166,218,2
-3109,-3653,8726,-7,-182,196,2
-3073,-3925,8839,-6,-183,227,2
-3083,-4206,8870,-28,-189,293,2
-3028,-4376,8882,-65,-201,383,2
-3020,-4472,8691,-111,-227,511,2
-2976,-4469,8569,-139,-276,645,2
-2876,-4443,8518,-161,-331,778,2
-2855,-4508,8606,-194,-393,919,2
-2855,-4508,8606,-235,-447,1075,2
-2573,-4767,8691,-235,-447,1075,2
-2371,-4943,8883,-265,-472,1274,2
-2088,-4767,9517,-284,-455,1507,2
-2117,-4375,9768,-387,-391,1741,2
-2445,-3693,9739,-543,-346,1928,2
-3023,-2817,9225,-681,-373,2015,2
-3087,-2283,9245,-750,-457,1984,2
-3152,-2394,9099,-714,-496,1894,2
-3198,-2658,9156,-580,-477,1813,2
-3122,-3187,9093,-402,-395,1778,2
-3122,-3187,9093,-402,-395,1778,2
-3053,-3556,8904,-248,-305,1821,2
-3084,-3393,8806,-164,-282,1917,2
-3000,-1756,9511,-405,-467,2213,2
-3205,-1657,9556,-445,-402,2200,2
-3306,-1237,9991,-436,-317,2134,2
-3449,-1111,10084,-425,-190,2029,2
-3449,-1111,10084,-425,-190,2029,2
-3705,-1319,9708,-397,-64,1917,2
-3900,-1356,9373,-323,18,1805,2
-4100,-1383,9004,-243,19,1704,2
-4368,-1324,8859,-178,-27,1596,2
-4240,-1305,8779,-116,-76,1481,2
-4181,-1579,8641,-47,-106,1401,2
-4084,-1787,8738,43,-125,1367,2
-4041,-1720,8843,119,-118,1362,2
-4118,-1701,8835,152,-105,1359,2
-4118,-1701,8835,152,-105,1359,2
-4162,-1683,8910,142,-100,1359,2
-3966,-1696,9010,116,-100,1367,2
-3926,-1568,9132,73,-101,1396,2
-3887,-1328,9184,9,-95,1412,2
-3980,-521,9068,4,-26,3,2
-3966,-509,9131,6,-27,0,2
-4027,-482,9080,10,-29,-3,2
-4024,-386,9121,16,-31,-14,2
-4024,-386,9121,21,-28,-31,2
-4104,-254,9209,21,-28,-31,2
-4120,-195,9201,29,-23,-59,2
-4167,-95,9321,34,-25,-91,2
-4200,-124,9391,28,-26,-130,2
-4139,-253,9333,27,-15,-160,2
-4104,-309,9286,34,-7,-177,2
-4110,-230,9273,51,0,-180,2
-4176,446,9670,68,10,-205,2
-4632,1338,9828,60,47,-313,2
-4632,1338,9828,47,102,-525,2
-4815,1990,9841,47,102,-525,2
-5034,2522,10068,62,194,-832,2
-5144,2900,9786,103,270,-1209,2
-4955,2383,9680,149,321,-1581,2
-4957,2490,8993,169,336,-1898,2
-5197,2816,8714,170,273,-2262,2
-4971,3207,8944,116,178,-2658,2
-4610,2384,9054,43,135,-3032,2
-3952,1232,9273,47,224,-3320,2
-3952,1232,9334,133,328,-3530,2
-3943,1981,9334,133,328,-3530,2
-4189,3054,8861,193,385,-3815,2
-4104,3817,9071,251,357,-4233,2
-3541,4097,9876,279,350,-4695,2
-2738,3220,10487,246,459,-5137,2
-2104,1006,10679,186,686,-5439,2
-1507,-2602,9934,149,924,-5469,2
-708,-5871,9270,266,1104,-5144,2
-643,-7813,8653,499,1153,-4475,2
-1436,-7485,8159,592,969,-3692,2
-1436,-7485,8159,592,969,-3692,2
-1757,-6421,8523,513,632,-3072,2
-1508,-5525,9030,339,396,-2632,2
-1695,-4772,8876,174,256,-2336,2
-1600,-4717,8861,72,167,-2169,2
-1305,-5551,8612,75,130,-2004,2
-1235,-6119,8669,185,138,-1787,2
-1317,-6291,8638,293,150,-1515,2
-1460,-5904,8801,370,123,-1225,2
-1542,-5437,9016,379,101,-960,2
-1542,-5437,9016,379,101,-960,2
-1621,-5102,9245,331,125,-732,2
-1714,-5038,9186,257,190,-530,2
-2073,-4831,8670,169,227,-352,2
-2304,-4926,8342,87,194,-228,2
-2410,-5000,7995,13,108,-123,2
-2402,-4910,7903,-42,-10,-23,2
-2457,-4828,7842,-86,-131,74,2
-2394,-4655,7886,-87,-221,172,2
-2573,-4162,8254,-67,-277,253,2
-2573,-4162,8254,-67,-277,253,2
-2694,-3750,8707,-69,-288,276,2
-2797,-3613,8723,-82,-259,264,2
-2729,-3719,8676,-84,-236,247,2
-2717,-4144,8763,-69,-224,262,2
-2617,-4651,8811,-44,-204,334,2
-2633,-4956,8732,-36,-193,459,2
-2561,-4996,8639,-48,-204,620,2
-2634,-4989,8507,-81,-238,790,2
-2587,-5056,8378,-134,-298,968,2
-2587,-5056,8378,-134,-298,968,2
-2541,-5029,8315,-180,-377,1139,2
-2444,-5085,8109,-185,-459,1313,2
-2060,-4944,8459,-153,-535,1507,2
-2065,-4485,8717,-186,-605,1714,2
-2395,-3827,8935,-275,-686,1875,2
-2402,-3054,9908,-397,-760,1948,2
-2227,-3379,10156,-644,-733,2004,2
-2317,-3802,9511,-722,-646,2092,2
-2321,-4192,9506,-616,-524,2210,2
-2321,-4192,9506,-616,-524,2395,2
-2188,-4604,9439,-450,-401,2395,2
-1676,-4356,9355,-307,-315,2651,2
-2129,-4065,9121,-268,-284,2930,2
-2779,-3145,9125,-263,-335,3094,2
-2797,-1998,9336,-272,-420,3101,2
-2971,-1039,9729,-281,-434,2994,2
-3497,-71,9750,-302,-406,2786,2
-3969,35,9476,-337,-414,2493,2
-3858,-451,9303,-338,-450,2193,2
-3858,-451,9303,-273,-420,1997,2
-3641,-1227,9139,-273,-420,1997,2
-3481,-1733,8957,-166,-339,1919,2
-3415,-1941,8986,-64,-268,1926,2
-3588,-1885,9166,9,-222,1964,2
-3687,-1645,9424,29,-182,2002,2
-3683,-1196,9584,10,-136,2010,2
-3550,-790,9744,-35,-86,1987,2
-3822,-628,9591,-84,-42,1935,2
-3974,-428,9492,-102,-17,1849,2
-3974,-428,9492,-85,10,1727,2
-4145,-358,9275,-85,10,1727,2
-4351,-366,8888,-54,21,1585,2
-4191,-595,8672,-15,-20,1442,2
-4301,-736,8474,21,-116,1350,2
-4315,-714,8726,36,-233,1268,2
-4159,-868,8969,54,-288,1199,2
-3951,-1044,9007,88,-273,1158,2
-3687,-1149,9046,117,-226,1160,2
-3739,-380,9403,0,-26,33,2
-3756,-410,9333,-5,-25,34,2
-3784,-393,9317,-4,-20,34,2
-3772,-367,9220,1,-15,34,2
-3772,-367,9220,9,-16,36,2
-3803,-370,9085,20,-28,40,2
-3803,-370,9085,20,-28,40,2
-3778,-346,9099,39,-33,44,2
-3778,-318,9120,59,-43,50,2
-3846,-190,9215,70,-54,49,2
-3894,-95,9395,64,-62,32,2
-3933,-99,9548,43,-64,6,2
-3883,-175,9590,22,-50,-18,2
-3847,-323,9493,7,-30,-30,2
-3847,-323,9493,3,-15,-29,2
-3796,-342,9359,3,-15,-29,2
-3826,-190,9330,6,-10,-27,2
-3897,165,9506,15,-12,-34,2
-4061,628,9682,12,0,-81,2
-4295,1137,9736,10,44,-186,2
-4475,1377,9525,16,97,-349,2
-4340,1028,9300,37,136,-526,2
-4016,350,9266,75,165,-640,2
-4011,69,9049,98,164,-679,2
-4011,69,8932,86,96,-701,2
-4027,57,8932,86,96,-701,2
-4156,465,9205,76,12,-746,2
-4049,1805,9803,71,7,-880,2
-4752,2951,10207,17,87,-1131,2
-4996,3777,10078,-81,197,-1549,2
-5168,3646,9735,-185,320,-2026,2
-5048,3315,9160,-189,420,-2529,2
-4741,3007,8863,-130,437,-2999,2
-4621,2635,8913,-50,409,-3432,2
-4088,2043,8449,4,350,-3775,2
-4088,2043,8449,4,350,-3775,2
-3600,2116,8878,111,289,-4049,2
-3294,2092,9570,207,315,-4251,2
-3230,1590,10011,233,395,-4426,2
-2845,334,10083,194,552,-4567,2
-2212,-879,9917,160,699,-4597,2
-2011,-1674,9538,89,762,-4478,2
-2160,-2740,8763,7,705,-4293,2
-2020,-3198,8551,16,561,-4097,2
-1889,-3656,8726,54,437,-3869,2
-1889,-3656,8726,54,437,-3869,2
-1636,-4415,8822,109,367,-3628,2
-1451,-5370,8981,232,363,-3364,2
-1341,-6218,9166,396,396,-3058,2
-870,-6664,9504,519,444,-2678,2
-801,-6836,9452,561,478,-2233,2
-1082,-6165,9332,563,481,-1797,2
-1374,-5284,9166,520,437,-1453,2
-1664,-4822,8928,435,371,-1208,2
-1554,-5058,8766,318,312,-1027,2
-1554,-5058,8766,318,312,-1027,2
-1393,-5698,8584,231,280,-821,2
-1483,-5959,8355,178,244,-546,2
-1765,-5807,8322,120,149,-251,2
-2157,-5381,8336,36,40,-15,2
-2356,-4631,8297,-43,-49,138,2
-2471,-3862,8394,-95,-135,197,2
-2459,-3542,8446,-121,-174,200,2
-2506,-3645,8427,-136,-189,192,2
-2471,-4070,8614,-124,-189,213,2
-2471,-4070,8614,-124,-189,213,2
-2633,-4170,8559,-108,-191,265,2
-2667,-3984,8609,-92,-213,322,2
-2807,-3838,8641,-87,-237,367,2
-2773,-4004,8726,-88,-241,417,2
-2740,-4165,8730,-79,-207,497,2
-2797,-4283,8679,-67,-176,593,2
-2757,-4441,8472,-63,-172,703,2
-2629,-4664,8518,-64,-192,854,2
-2543,-4934,8501,-53,-216,1043,2
-2543,-4934,8501,-53,-216,1043,2
-2650,-4844,8590,-35,-260,1240,2
-2420,-4596,8805,-29,-308,1429,2
-2226,-4454,9029,-64,-345,1615,2
-2090,-4496,9467,-209,-361,1813,2
-2133,-4368,9239,-342,-376,2018,2
-2416,-3830,9281,-417,-417,2186,2
-2561,-3274,9515,-462,-461,2284,2
-2846,-2560,9818,-495,-466,2308,2
-2924,-2224,9762,-540,-441,2260,2
-2924,-2224,9762,-540,-402,2193,2
-3303,-2222,9628,-527,-402,2193,2
-3089,-2371,9723,-434,-362,2142,2
-3049,-2172,9840,-337,-266,2129,2
-3142,-1798,9957,-310,-166,2145,2
-3394,-1759,9540,-351,-95,2157,2
-3614,-1654,9274,-371,-76,2141,2
-3787,-1686,9019,-356,-73,2107,2
-3785,-1757,8756,-305,-73,2058,2
-3869,-1925,8587,-226,-84,2012,2
-3869,-1925,8587,-138,-96,1976,2
-3688,-1592,8901,-138,-96,1976,2
-3792,-1342,9123,-108,-91,1949,2
-3733,-880,9323,-101,-74,1898,2
-4045,-904,9119,-89,-37,1813,2
-3897,-904,9214,-65,-12,1720,2
-3943,-1085,9072,-50,7,1646,2
-3974,-1349,8835,-31,0,1612,2
-4027,-1631,8647,10,-21,1601,2
-4151,-78,9460,96,-61,3,2
-4097,-10,9479,49,-47,4,2
-4197,290,9583,14,-28,3,2
-4447,678,9589,-3,-17,-30,2
-4593,1137,9711,-12,4,-122,2
-4712,1409,9570,-21,32,-266,2
-4762,1237,9329,-12,56,-426,2
-4591,973,9075,20,70,-575,2
-4591,973,9075,61,61,-673,2
-4350,721,9010,61,61,-673,2
-4439,1980,9742,114,67,-766,2
-5686,4271,10072,116,136,-1037,2
-6102,5879,10114,54,220,-1601,2
-6378,6535,9783,-84,296,-2343,2
-5802,4908,8831,-185,307,-3097,2
-4555,3018,8574,-142,314,-3707,2
-3430,942,8330,-89,304,-3998,2
-2708,288,8658,42,303,-4032,2
-3633,1227,8572,158,299,-3989,2
-3633,1227,8572,158,299,-3989,2
-4144,2640,8945,258,243,-4142,2
-3562,2531,9285,325,254,-4470,2
-2994,1500,9891,360,387,-4785,2
-2251,-800,9579,398,602,-4984,2
-1599,-3085,9024,496,749,-4924,2
-1284,-4764,9016,602,783,-4602,2
-1226,-5803,8880,618,712,-4075,2
-1420,-5586,9010,509,547,-3489,2
-1830,-5166,8941,189,335,-2955,2
-1830,-5166,8941,189,335,-2955,2
-2249,-4336,8400,-28,90,-2623,2
-2157,-3818,8462,-114,-98,-2466,2
-1831,-4459,8584,-149,-208,-2347,2
-1379,-5143,9059,-103,-208,-2172,2
-1359,-5454,9115,23,-98,-1935,2
-1783,-5726,8938,143,-10,-1682,2
-1663,-5796,8970,233,13,-1444,2
-1613,-5752,9133,269,37,-1191,2
-1558,-5536,9294,272,74,-936,2
-1558,-5536,9294,272,74,-936,2
-1810,-5052,9074,186,85,-709,2
-2025,-4796,8720,134,62,-551,2
-2020,-4685,8930,121,37,-453,2
-2231,-4774,8726,97,20,-368,2
-2285,-4778,8597,76,-32,-298,2
-2059,-5012,8654,51,-82,-210,2
-1852,-5298,8678,20,-96,-51,2
-2088,-5260,8429,-19,-94,153,2
-2325,-4718,8214,-31,-128,315,2
-2325,-4718,8214,-31,-128,315,2
-2478,-4039,8411,-53,-200,403,2
-2557,-3640,8712,-124,-274,444,2
-2660,-3791,8906,-186,-320,465,2
-2583,-4293,9044,-185,-309,498,2
-2532,-4496,9017,-131,-256,579,2
-2537,-4582,8955,-93,-218,698,2
-2573,-4618,8859,-103,-215,839,2
-2483,-4491,8700,-158,-244,988,2
-2502,-4317,8581,-202,-276,1140,2
-2502,-4317,8581,-202,-276,1248,2
-2664,-3875,8598,-210,-320,1248,2
-2566,-3489,9008,-232,-378,1308,2
-2449,-3329,9321,-265,-392,1354,2
-2596,-3235,9195,-326,-367,1403,2
-2834,-3219,9117,-359,-367,1436,2
-2857,-3299,9243,-354,-373,1459,2
-2766,-3476,9428,-340,-357,1504,2
-2744,-3597,9480,-354,-321,1584,2
-2644,-3741,9665,-403,-289,1696,2
-2644,-3741,9665,-403,-289,1862,2
-2449,-4060,9628,-486,-253,1862,2
-2401,-3958,9479,-509,-207,2064,2
-2493,-3668,9446,-494,-148,2251,2
-2578,-3506,9238,-464,-102,2403,2
-2749,-3193,9186,-426,-72,2516,2
-3065,-2681,9028,-395,-86,2568,2
-3404,-2111,8939,-372,-150,2535,2
-3590,-2003,8755,-346,-244,2439,2
-3220,-2172,8845,-293,-324,2334,2
-3220,-2172,8845,-235,-353,2287,2
-3132,-2310,9000,-235,-353,2287,2
-3218,-2505,8901,-160,-332,2290,2
-3327,-2606,8852,-62,-310,2313,2
-3263,-2292,9136,44,-264,2343,2
-3207,-1728,9433,106,-192,2374,2
-3442,-1469,9329,97,-144,2401,2
-3846,-801,9358,84,-141,2358,2
-4079,-163,9451,74,-140,2234,2
-4108,342,9632,51,-127,2052,2
-4417,587,9598,14,-66,1836,2
-4380,-801,8519,240,91,1103,2
-4267,-1036,8433,280,54,1097,2
-4269,-990,8457,303,11,1130,2
-4260,-736,8622,302,-27,1157,2
-4342,-370,8885,263,-59,1154,2
-4342,-370,8958,169,-97,1119,2
-4584,100,8958,169,-97,1119,2
-4620,512,9075,63,-149,1012,2
-4582,594,9168,-40,-168,861,2
-4532,477,9103,-114,-152,714,2
-4491,270,8918,-155,-129,573,2
-4552,-64,8691,-163,-126,459,2
-4466,-376,8632,-139,-147,378,2
-4310,-553,8696,-102,-163,333,2
-4192,-17,9279,-4,-16,-67,2
-4151,-123,9232,4,-8,-101,2
-4134,-178,9169,27,-1,-120,2
-4116,-275,9206,45,6,-126,2
-4156,-147,9205,56,9,-125,2
-4177,10,9268,51,-1,-142,2
-4232,193,9430,48,-5,-173,2
-4232,193,9530,52,14,-225,2
-4304,551,9530,52,14,-225,2
-4478,1071,9655,56,51,-325,2
-4804,2072,9853,67,99,-499,2
-5332,2976,9734,67,149,-803,2
-5160,2816,9645,45,191,-1202,2
-4581,2032,9579,25,260,-1527,2
-4890,1941,8669,29,311,-1778,2
-4911,1922,8434,71,271,-2064,2
-4753,2136,8757,47,191,-2333,2
-4546,1593,8768,15,160,-2576,2
-4546,1593,8768,15,160,-2576,2
-4317,2611,9421,97,204,-2834,2
-4721,4010,9762,91,268,-3165,2
-4800,3479,9101,54,299,-3610,2
-3840,1956,9056,83,323,-4027,2
-3378,1214,8853,235,396,-4306,2
-3415,744,8654,332,390,-4453,2
-2827,782,9533,310,298,-4557,2
-2751,709,9857,183,277,-4637,2
-2384,-1123,9303,73,337,-4717,2
-2384,-1123,9303,73,337,-4717,2
-1658,-3287,9187,79,409,-4665,2
-1074,-4815,9274,128,499,-4368,2
-1150,-6323,8699,192,522,-3910,2
-1166,-6558,8752,277,474,-3395,2
-1338,-6793,8632,295,379,-2897,2
-1256,-6832,8592,303,264,-2437,2
-1293,-6232,8762,294,148,-2012,2
-1351,-5475,8945,232,48,-1668,2
-1530,-4810,8855,154,-35,-1432,2
-1530,-4810,8855,154,-35,-1432,2
-1441,-4727,8953,97,-75,-1284,2
-1447,-4924,8919,53,-84,-1146,2
-1476,-5407,8855,26,-84,-982,2
-1397,-5674,8898,16,-89,-792,2
-1545,-5702,8908,10,-83,-576,2
-1671,-5720,8965,-4,-68,-375,2
-1728,-5826,8696,-1,-48,-178,2
-1866,-5600,8428,25,-47,1,2
-1940,-5087,8183,58,-74,153,2
-1940,-5087,8183,58,-74,153,2
-2250,-4025,8189,69,-156,227,2
-2356,-3306,8587,0,-254,233,2
-2403,-3492,8816,-104,-299,207,2
-2543,-3957,8737,-139,-255,188,2
-2504,-4254,8713,-107,-200,209,2
-2525,-4333,8632,-73,-180,269,2
-2480,-4494,8848,-62,-184,356,2
-2384,-4695,8860,-69,-164,465,2
-2426,-4722,8822,-70,-148,590,2
-2426,-4722,8822,-70,-148,590,2
-2450,-4307,8837,-85,-158,712,2
-2733,-3957,8835,-114,-192,800,2
-2733,-3851,8861,-131,-227,849,2
-2667,-3902,8857,-103,-230,894,2
-2784,-4028,8719,-42,-215,946,2
-2640,-4268,8779,-23,-227,1032,2
-2392,-4620,8991,-48,-246,1171,2
-2128,-4899,9270,-108,-253,1373,2
-1865,-5176,9564,-223,-229,1647,2
-1865,-5176,9564,-383,-200,1933,2
-1942,-4298,9558,-383,-200,1933,2
-2407,-2919,9881,-597,-237,2119,2
-2943,-2164,9743,-822,-328,2137,2
-3348,-2002,9469,-893,-390,2021,2
-3339,-2139,9300,-800,-399,1843,2
-3092,-2752,9267,-611,-336,1718,2
-3105,-3104,9194,-389,-232,1681,2
-3182,-3373,8894,-212,-142,1704,2
-3188,-3596,8635,-100,-113,1773,2
-3188,-3596,8635,-44,-116,1870,2
-3184,-3367,8860,-44,-116,1870,2
-3048,-3166,9101,-48,-108,1971,2
-2944,-2647,9474,-90,-86,2070,2
-3226,-1763,9881,-174,-31,2111,2
-3564,-875,9847,-296,21,2048,2
-3870,-831,9443,-431,28,1904,2
-4153,-1195,8998,-467,-10,1712,2
-4021,-1780,8775,-380,-49,1542,2
-3900,-2334,8526,-214,-55,1447,2
-3900,-2334,8526,-7,-43,1437,2
-3756,-2667,8384,-7,-43,1437,2
-3621,-2913,8281,192,-21,1486,2
-3687,-2785,8453,367,4,1570,2
-3774,-2435,8590,445,12,1650,2
-3790,-2158,8682,436,-3,1707,2
-3931,-1734,8852,379,-28,1739,2
-3952,-1148,9014,270,-65,1750,2
-4114,-765,9107,146,-115,1686,2
-4216,-568,9059,20,-169,1579,2
-4244,-579,9065,-69,-203,1453,2
-4244,-579,9065,-69,-203,1453,2
-4370,-519,9007,-120,-197,1326,2
-4340,-640,8822,-145,-192,1205,2
-4393,-801,8762,-143,-209,1099,2
-4344,-845,8768,-111,-226,1020,2
-4029,-382,9304,13,-12,-1,2
-3994,-397,9299,14,-6,-13,2
-3993,-459,9286,14,-9,-15,2
-3993,-430,9302,9,-6,-15,2
-4009,-405,9247,5,-4,-14,2
-4076,-354,9238,-2,-10,-17,2
-4023,-293,9229,-3,-11,-25,2
-4119,-129,9232,4,-4,-40,2
-4168,215,9354,10,2,-70,2
-4168,215,9354,10,2,-70,2
-4363,664,9476,7,16,-138,2
-4536,1201,9662,6,37,-263,2
-4715,1481,9641,13,91,-452,2
-4614,1252,9275,37,142,-664,2
-4433,1131,9214,87,178,-828,2
-4435,1511,9104,117,189,-949,2
-4743,2390,9605,105,159,-1127,2
-5164,3265,10057,36,189,-1423,2
-5357,4212,9810,-84,264,-1863,2
-5357,4212,9810,-84,264,-1863,2
-6254,4632,8664,-205,270,-2444,2
-5631,4730,8204,-265,131,-3149,2
-4441,3078,8092,-259,-9,-3734,2
-3483,1694,8591,-120,-67,-4081,2
-2956,827,9134,109,38,-4222,2
-2846,-407,9394,346,241,-4232,2
-2733,-1555,9450,513,445,-4136,2
-2529,-2157,9555,581,588,-3955,2
-2065,-2721,9815,505,629,-3707,2
-2065,-2721,9815,505,629,-3707,2
-2208,-2663,9876,312,598,-3422,2
-2428,-2581,9482,67,521,-3191,2
-2396,-2781,9116,-142,404,-3059,2
-2273,-3457,8685,-270,276,-2960,2
-2143,-3920,8348,-290,132,-2837,2
-1995,-4074,8451,-217,-3,-2702,2
-1799,-4370,8930,-118,-49,-2542,2
-1752,-4894,8928,-23,-10,-2348,2
-1804,-4892,9152,88,64,-2135,2
-1804,-4892,9152,88,64,-2135,2
-2041,-4578,9053,151,121,-1943,2
-2053,-4688,8927,181,124,-1786,2
-1969,-5172,8937,235,130,-1622,2
-1884,-5312,9001,279,144,-1420,2
-1801,-5215,9189,279,149,-1199,2
-1892,-4965,9172,233,149,-984,2
-2194,-4695,8916,155,125,-825,2
-2063,-4835,8581,109,94,-710,2
-1969,-4736,8553,133,66,-594,2
-2140,-5190,8495,47,-32,-306,2
-2140,-5190,8495,47,-32,-306,2
-2031,-5456,8444,22,-87,-168,2
-1874,-5310,8514,7,-149,6,2
-2167,-4462,8585,-12,-199,170,2
-2484,-3663,8654,-52,-268,246,2
-2598,-3320,8950,-68,-297,230,2
-2598,-3320,8950,-68,-297,190,2
-2569,-3455,9032,-65,-244,190,2
-2664,-3846,8920,-43,-164,182,2
-2626,-4244,8801,-20,-122,221,2
-2589,-4475,8696,-14,-128,301,2
-2411,-4581,8748,-20,-147,426,2
-2502,-4249,8864,-45,-166,569,2
-2675,-3890,8879,-92,-200,669,2
-2702,-3320,9018,-109,-230,709,2
-2788,-2852,9292,-112,-238,707,2
-2788,-2852,9292,-111,-210,660,2
-2992,-2797,9321,-111,-210,660,2
-2992,-3259,9230,-84,-161,610,2
-2885,-3817,8953,-44,-116,612,2
-2846,-4185,8648,-4,-131,685,2
-2688,-4453,8569,-23,-200,814,2
-2433,-4656,8694,-91,-284,993,2
-2055,-4689,9062,-180,-341,1216,2
-1792,-4445,9835,-359,-342,1481,2
-1601,-4534,9970,-549,-297,1761,2
-1601,-4534,9970,-653,-217,2012,2
-1846,-3872,9780,-653,-217,2012,2
-2492,-3391,9393,-676,-144,2144,2
-2781,-3074,9129,-618,-136,2162,2
-2782,-2977,9132,-508,-133,2123,2
-2819,-3041,9262,-361,-92,2088,2
-2953,-2962,9181,-226,-26,2061,2
-3171,-2861,8997,-133,5,2026,2
-3290,-2779,8831,-67,-10,1988,2
-3341,-2577,8768,-22,-56,1950,2
-3341,-2577,8752,5,-111,1924,2
-3450,-2627,8752,5,-111,1924,2
-3322,-2705,8843,42,-136,1912,2
-3212,-2645,9055,96,-108,1938,2
-3292,-2394,9136,133,-55,1976,2
-3388,-1667,9595,134,0,1987,2
-3710,-924,9866,53,64,1932,2
-4009,-585,9686,-62,117,1822,2
-4214,-521,9321,-167,119,1670,2
-4341,-811,8842,-195,94,1510,2
-4472,-1050,8467,-136,42,1362,2
-4472,-1050,8467,-136,42,1362,2
-4381,-1467,8388,-19,4,1241,2
-4077,-1852,8324,114,3,1186,2
