-4071,-997,9242,26,-36,13,2
-4024,-978,9273,26,-36,13,2
-3976,-1036,9306,31,-23,9,2
-3960,-1073,9314,39,-20,13,2
-3954,-1050,9262,47,-26,22,2
-3962,-1012,9259,44,-28,28,2
-3945,-1016,9164,43,-22,28,2
-3956,-961,9056,47,-18,32,2
-4024,-926,8973,51,-26,31,2
-4083,-896,8903,54,-43,26,2
-4116,-903,9013,58,-58,20,2
-4116,-903,9013,58,-58,20,2
-4112,-926,9140,59,-61,7,2
-4153,-920,9166,62,-56,1,2
-4065,-930,9187,62,-61,-7,2
-3994,-963,9195,58,-58,-13,2
-3918,-1034,9190,57,-53,-9,2
-3923,-989,9232,62,-50,-5,2
-3890,-1012,9151,65,-45,-6,2
-3889,-1048,9105,70,-40,-1,2
-3856,-1092,9005,73,-40,9,2
-3856,-1092,9005,70,-53,26,2
-3833,-1110,8892,70,-53,26,2
-3889,-1085,8924,65,-76,43,2
-3888,-1085,9036,62,-100,56,2
-3876,-1089,9159,64,-111,66,2
-3859,-1012,9215,76,-98,80,2
-3913,-808,9212,97,-83,94,2
-3932,-544,9187,106,-75,86,2
-3976,-403,9198,101,-74,57,2
-3950,-410,9192,87,-69,18,2
-3950,-410,9192,87,-69,18,2
-3897,-509,9250,65,-68,-20,2
-3869,-684,9300,40,-65,-43,2
-3811,-891,9311,21,-62,-50,2
-3780,-1055,9206,8,-48,-43,2
-3743,-1133,9042,8,-33,-24,2
-3786,-1124,8985,21,-27,-3,2
-3798,-1020,9031,34,-35,6,2
-3808,-955,9110,35,-45,4,2
-3761,-872,9163,31,-47,-1,2
-3761,-872,9163,31,-47,-1,2
-3772,-859,9220,21,-46,-17,2
-3733,-902,9217,12,-46,-26,2
-3662,-942,9209,8,-54,-21,2
-3662,-996,9242,2,-66,-15,2
-3676,-1037,9254,-4,-71,-5,2
-3686,-1060,9224,-9,-75,9,2
-3672,-1064,9201,-12,-84,26,2
-3634,-1101,9290,-10,-94,45,2
-3639,-1082,9402,-2,-91,69,2
-3639,-1082,9402,-2,-91,69,2
